egid,gkat,height_raw_gvol,height_raw_gastw,computed_height,height_source
,1020.0,11.84732824427481,7.5,11.84732824427481,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,13.223028105167725,12.5,13.223028105167725,volume_math
,1020.0,1.7209302325581395,7.5,7.5,floors_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,,12.5,12.5,floors_math
,1020.0,9.026845637583893,7.5,9.026845637583893,volume_math
,,,,6.0,absolute_fallback
,1020.0,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,11.363636363636363,10.0,11.363636363636363,volume_math
,,,,6.0,absolute_fallback
,1030.0,17.3697270471464,15.0,17.3697270471464,volume_math
,1020.0,5.813953488372093,5.0,5.813953488372093,volume_math
,,,,6.0,absolute_fallback
,1020.0,8.992805755395683,7.5,8.992805755395683,volume_math
,1020.0,8.948194662480377,7.5,8.948194662480377,volume_math
,1020.0,9.026687598116169,7.5,9.026687598116169,volume_math
,1020.0,9.016100178890877,7.5,9.016100178890877,volume_math
,1020.0,9.003759398496241,7.5,9.003759398496241,volume_math
,1020.0,8.867924528301886,7.5,8.867924528301886,volume_math
,1020.0,8.852459016393443,7.5,8.852459016393443,volume_math
,1020.0,8.870967741935484,7.5,8.870967741935484,volume_math
,,,,6.0,absolute_fallback
,1060.0,3.9115646258503403,3.0,3.9115646258503403,volume_math
,,,,6.0,absolute_fallback
,1020.0,9.005424954792044,7.5,9.005424954792044,volume_math
,,,,6.0,absolute_fallback
,1020.0,,2.5,2.5,floors_math
,1020.0,8.516483516483516,7.5,8.516483516483516,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1060.0,5.504587155963303,9.0,5.504587155963303,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,7.94392523364486,7.5,7.94392523364486,volume_math
,1020.0,3.4146341463414633,7.5,3.4146341463414633,volume_math
,,,,6.0,absolute_fallback
,1060.0,8.215426745778183,9.0,8.215426745778183,volume_math
,1060.0,5.724098454493418,6.0,5.724098454493418,volume_math
,,,,6.0,absolute_fallback
,1020.0,10.204081632653061,10.0,10.204081632653061,volume_math
,,,,6.0,absolute_fallback
,1020.0,16.574585635359117,15.0,16.574585635359117,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1060.0,,3.0,3.0,floors_math
,1020.0,,7.5,7.5,floors_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,11.928934010152284,10.0,11.928934010152284,volume_math
,1020.0,4.020618556701031,12.5,4.020618556701031,volume_math
,1020.0,4.020618556701031,12.5,4.020618556701031,volume_math
,1020.0,4.020618556701031,12.5,4.020618556701031,volume_math
,1020.0,8.985507246376812,12.5,8.985507246376812,volume_math
,1020.0,14.248704663212436,12.5,14.248704663212436,volume_math
,1020.0,13.589108910891088,12.5,13.589108910891088,volume_math
,1020.0,13.690773067331671,12.5,13.690773067331671,volume_math
,1060.0,3.0,3.0,3.0,volume_math
,1020.0,,7.5,7.5,floors_math
,1020.0,,7.5,7.5,floors_math
,1020.0,,7.5,7.5,floors_math
,1020.0,,7.5,7.5,floors_math
,1020.0,,7.5,7.5,floors_math
,1020.0,,7.5,7.5,floors_math
,1020.0,9.5,7.5,9.5,volume_math
,1020.0,,7.5,7.5,floors_math
,1060.0,,3.0,3.0,floors_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1060.0,,9.0,9.0,floors_math
,,,,6.0,absolute_fallback
,1020.0,15.0,12.5,15.0,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,,5.0,5.0,floors_math
,,,,6.0,absolute_fallback
,1060.0,30.97856927256263,27.0,30.97856927256263,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,70.7936507936508,12.5,12.5,floors_math
,1020.0,47.146401985111666,10.0,10.0,floors_math
,1020.0,65.99423631123919,12.5,12.5,floors_math
,1020.0,47.97979797979798,10.0,10.0,floors_math
,1020.0,65.99423631123919,12.5,12.5,floors_math
,1020.0,63.34310850439883,12.5,12.5,floors_math
,1020.0,63.764044943820224,12.5,12.5,floors_math
,1020.0,64.04494382022472,12.5,12.5,floors_math
,1020.0,63.764044943820224,12.5,12.5,floors_math
,1020.0,63.764044943820224,12.5,12.5,floors_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,17.0332005312085,10.0,17.0332005312085,volume_math
,1020.0,17.0332005312085,10.0,17.0332005312085,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,15.204819277108435,12.5,15.204819277108435,volume_math
,1020.0,15.303780964797914,12.5,15.303780964797914,volume_math
,1060.0,2.9981718464351004,3.0,2.9981718464351004,volume_math
,1060.0,2.9981718464351004,3.0,2.9981718464351004,volume_math
,1060.0,2.9981718464351004,3.0,2.9981718464351004,volume_math
,1020.0,6.285714285714286,7.5,6.285714285714286,volume_math
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
,1020.0,16.615577889447238,15.0,16.615577889447238,volume_math
,1020.0,3.3557046979865772,7.5,3.3557046979865772,volume_math
,1020.0,6.152263374485597,2.5,2.5,floors_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,8.66743648960739,10.0,8.66743648960739,volume_math
,1020.0,9.943952802359883,10.0,9.943952802359883,volume_math
,1060.0,1.3297872340425532,3.0,3.0,floors_math
,1060.0,19.016018306636155,18.0,19.016018306636155,volume_math
,1030.0,18.317460317460316,15.0,18.317460317460316,volume_math
,1030.0,18.317460317460316,15.0,18.317460317460316,volume_math
,1030.0,18.4841075794621,15.0,18.4841075794621,volume_math
,1060.0,2.807017543859649,3.0,2.807017543859649,volume_math
,1030.0,15.193548387096774,12.5,15.193548387096774,volume_math
,1020.0,15.276073619631902,12.5,15.276073619631902,volume_math
,1020.0,14.755102040816327,12.5,14.755102040816327,volume_math
,1020.0,3.8445807770961147,12.5,3.8445807770961147,volume_math
,1060.0,15.662420382165605,15.0,15.662420382165605,volume_math
,1020.0,8.878504672897197,7.5,8.878504672897197,volume_math
,,,,6.0,absolute_fallback
,1060.0,11.967361740707162,6.0,11.967361740707162,volume_math
,,,,6.0,absolute_fallback
,1060.0,7.741935483870968,6.0,7.741935483870968,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,3.0463917525773194,7.5,3.0463917525773194,volume_math
,1020.0,3.0463917525773194,7.5,3.0463917525773194,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1060.0,19.40993788819876,18.0,19.40993788819876,volume_math
,1060.0,9.660902000678195,12.0,9.660902000678195,volume_math
,,,,6.0,absolute_fallback
,1020.0,9.597222222222221,7.5,9.597222222222221,volume_math
,,,,6.0,absolute_fallback
,1020.0,5.0,7.5,5.0,volume_math
,,,,6.0,absolute_fallback
,,,,6.0,absolute_fallback
,1020.0,29.523809523809526,7.5,7.5,floors_math
,1060.0,5.813953488372093,6.0,5.813953488372093,volume_math
,1020.0,27.86111111111111,7.5,7.5,floors_math
,,,,6.0,absolute_fallback
,1020.0,6.0,7.5,6.0,volume_math
,1020.0,5.0,7.5,5.0,volume_math
,1020.0,5.0,7.5,5.0,volume_math
,1020.0,6.0,5.0,6.0,volume_math
,1020.0,5.0,5.0,5.0,volume_math
,1020.0,2.6,7.5,2.6,volume_math
,1060.0,2.210526315789474,3.0,2.210526315789474,volume_math
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
,1020.0,6.453333333333333,7.5,6.453333333333333,volume_math
